,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
55,2009-12-02,PHI,@,OKC,L 106-117,240,37,74,.500,23,51,.451,14,23,.609,18,19,.947,106,43,85,.506,31,61,.508,12,24,.500,19,23,.826,117
56,2009-11-30,PHI,@,DAL,L 102-104,240,37,91,.407,33,75,.440,4,16,.250,24,27,.889,102,40,87,.460,30,66,.455,10,21,.476,14,17,.824,104
57,2009-11-29,PHI,@,SAS,L 89-97,240,35,89,.393,30,70,.429,5,19,.263,14,17,.824,89,37,76,.487,27,58,.466,10,18,.556,13,16,.813,97
58,2009-11-27,PHI,,ATL,L 86-100,240,35,78,.449,27,60,.450,8,18,.444,8,11,.727,86,38,74,.514,29,56,.518,9,18,.500,15,20,.750,100
59,2009-11-25,PHI,@,BOS,L 110-113,240,39,82,.476,26,62,.419,13,20,.650,19,26,.731,110,38,78,.487,31,51,.608,7,27,.259,30,39,.769,113
60,2009-11-24,PHI,@,WAS,L 107-108,240,38,94,.404,28,67,.418,10,27,.370,21,23,.913,107,44,93,.473,38,76,.500,6,17,.353,14,18,.778,108
61,2009-11-21,PHI,@,CLE,L 91-97,240,37,88,.420,32,69,.464,5,19,.263,12,16,.750,91,36,75,.480,28,55,.509,8,20,.400,17,21,.810,97
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2009-11-20,PHI,,MEM,L 97-102,240,37,81,.457,28,60,.467,9,21,.429,14,19,.737,97,41,79,.519,38,68,.559,3,11,.273,17,25,.680,102
64,2009-11-18,PHI,,CHA,W 86-84,240,34,79,.430,28,63,.444,6,16,.375,12,15,.800,86,30,71,.423,23,47,.489,7,24,.292,17,24,.708,84
65,2009-11-14,PHI,@,CHI,L 88-94,240,34,81,.420,27,61,.443,7,20,.350,13,21,.619,88,35,78,.449,32,70,.457,3,8,.375,21,28,.750,94
66,2009-11-13,PHI,,UTA,L 90-112,240,34,71,.479,29,53,.547,5,18,.278,17,23,.739,90,42,82,.512,36,71,.507,6,11,.545,22,24,.917,112
67,2009-11-11,PHI,@,NJN,W 82-79,240,32,82,.390,27,62,.435,5,20,.250,13,20,.650,82,30,75,.400,27,61,.443,3,14,.214,16,20,.800,79
68,2009-11-09,PHI,,PHO,L 115-119,240,44,82,.537,39,69,.565,5,13,.385,22,27,.815,115,41,77,.532,26,47,.553,15,30,.500,22,29,.759,119
69,2009-11-08,PHI,@,DET,L 81-88,240,34,78,.436,31,60,.517,3,18,.167,10,16,.625,81,36,81,.444,33,65,.508,3,16,.188,13,21,.619,88
70,2009-11-06,PHI,,NJN,W 97-94,240,36,72,.500,28,56,.500,8,16,.500,17,25,.680,97,39,83,.470,35,69,.507,4,14,.286,12,19,.632,94
71,2009-11-03,PHI,,BOS,L 74-105,240,29,80,.363,28,64,.438,1,16,.063,15,22,.682,74,41,72,.569,27,52,.519,14,20,.700,9,14,.643,105
72,2009-10-31,PHI,@,NYK,W 141-127 (OT),265,51,84,.607,48,76,.632,3,8,.375,36,42,.857,141,47,100,.470,33,59,.559,14,41,.341,19,24,.792,127
73,2009-10-30,PHI,,MIL,W 99-86,240,32,70,.457,26,52,.500,6,18,.333,29,34,.853,99,34,85,.400,27,62,.435,7,23,.304,11,19,.579,86
74,2009-10-28,PHI,@,ORL,L 106-120,240,39,78,.500,32,60,.533,7,18,.389,21,30,.700,106,45,81,.556,29,52,.558,16,29,.552,14,17,.824,120
75,2009-04-15,PHI,@,CLE,W 111-110 (OT),265,38,72,.528,35,63,.556,3,9,.333,32,43,.744,111,46,89,.517,36,65,.554,10,24,.417,8,12,.667,110
76,2009-04-14,PHI,,BOS,L 98-100,240,38,82,.463,35,70,.500,3,12,.250,19,25,.760,98,41,79,.519,32,63,.508,9,16,.563,9,17,.529,100
77,2009-04-12,PHI,@,TOR,L 104-111,240,34,83,.410,28,65,.431,6,18,.333,30,34,.882,104,42,78,.538,38,65,.585,4,13,.308,23,27,.852,111
78,2009-04-10,PHI,,CLE,L 92-102,240,33,72,.458,31,63,.492,2,9,.222,24,31,.774,92,37,79,.468,25,56,.446,12,23,.522,16,21,.762,102
79,2009-04-09,PHI,@,CHI,L 99-113,240,38,73,.521,31,62,.500,7,11,.636,16,27,.593,99,43,82,.524,35,60,.583,8,22,.364,19,19,1.000,113
80,2009-04-07,PHI,@,CHA,L 98-101,240,35,83,.422,28,62,.452,7,21,.333,21,28,.750,98,34,74,.459,26,48,.542,8,26,.308,25,32,.781,101
81,2009-04-05,PHI,@,NJN,L 67-96,240,27,77,.351,23,58,.397,4,19,.211,9,23,.391,67,36,82,.439,25,57,.439,11,25,.440,13,15,.867,96
82,2009-04-04,PHI,,DET,W 95-90,240,36,75,.480,34,70,.486,2,5,.400,21,26,.808,95,30,81,.370,22,58,.379,8,23,.348,22,28,.786,90
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2009-04-02,PHI,,MIL,W 105-95,240,35,69,.507,32,58,.552,3,11,.273,32,43,.744,105,35,75,.467,31,61,.508,4,14,.286,21,26,.808,95
85,2009-03-31,PHI,,ATL,W 98-85,240,37,79,.468,35,67,.522,2,12,.167,22,27,.815,98,29,65,.446,23,46,.500,6,19,.316,21,21,1.000,85
86,2009-03-29,PHI,@,DET,L 97-101,240,37,80,.463,34,68,.500,3,12,.250,20,23,.870,97,38,72,.528,34,62,.548,4,10,.400,21,31,.677,101
87,2009-03-27,PHI,,CHA,L 95-100,240,32,69,.464,28,56,.500,4,13,.308,27,33,.818,95,37,72,.514,31,54,.574,6,18,.333,20,29,.690,100
88,2009-03-25,PHI,,MIN,W 96-88,240,29,71,.408,25,59,.424,4,12,.333,34,40,.850,96,28,77,.364,16,50,.320,12,27,.444,20,23,.870,88
89,2009-03-23,PHI,@,POR,W 114-108 (OT),265,38,74,.514,35,69,.507,3,5,.600,35,39,.897,114,41,101,.406,31,67,.463,10,34,.294,16,17,.941,108
90,2009-03-22,PHI,@,SAC,W 112-100,240,43,72,.597,36,59,.610,7,13,.538,19,27,.704,112,35,80,.438,26,53,.491,9,27,.333,21,27,.778,100
91,2009-03-20,PHI,@,GSW,L 111-119,240,38,100,.380,34,84,.405,4,16,.250,31,40,.775,111,48,85,.565,39,66,.591,9,19,.474,14,17,.824,119
92,2009-03-18,PHI,@,PHO,L 116-126,240,45,82,.549,37,65,.569,8,17,.471,18,27,.667,116,53,92,.576,47,72,.653,6,20,.300,14,19,.737,126
93,2009-03-17,PHI,@,LAL,W 94-93,240,38,86,.442,33,66,.500,5,20,.250,13,18,.722,94,37,74,.500,30,56,.536,7,18,.389,12,15,.800,93
94,2009-03-15,PHI,,MIA,W 85-77,240,33,78,.423,28,61,.459,5,17,.294,14,21,.667,85,28,68,.412,23,49,.469,5,19,.263,16,23,.696,77
95,2009-03-13,PHI,,CHI,W 104-101,240,46,86,.535,45,83,.542,1,3,.333,11,14,.786,104,40,88,.455,31,68,.456,9,20,.450,12,16,.750,101
96,2009-03-11,PHI,,TOR,W 115-106,240,44,78,.564,39,64,.609,5,14,.357,22,30,.733,115,43,82,.524,34,65,.523,9,17,.529,11,16,.688,106
97,2009-03-08,PHI,@,OKC,L 74-89,240,28,71,.394,25,58,.431,3,13,.231,15,25,.600,74,35,73,.479,33,64,.516,2,9,.222,17,21,.810,89
98,2009-03-07,PHI,@,MEM,W 110-105,240,44,88,.500,41,75,.547,3,13,.231,19,30,.633,110,44,78,.564,41,68,.603,3,10,.300,14,21,.667,105
99,2009-03-02,PHI,,NOH,L 91-98,240,36,80,.450,32,64,.500,4,16,.250,15,18,.833,91,35,80,.438,25,64,.391,10,16,.625,18,22,.818,98
100,2009-02-28,PHI,,ORL,L 100-106,240,38,79,.481,33,70,.471,5,9,.556,19,24,.792,100,37,78,.474,22,41,.537,15,37,.405,17,22,.773,106
101,2009-02-27,PHI,@,NYK,W 108-103,240,33,68,.485,30,57,.526,3,11,.273,39,52,.750,108,36,80,.450,26,57,.456,10,23,.435,21,24,.875,103
102,2009-02-25,PHI,@,WAS,W 106-98,240,39,78,.500,33,65,.508,6,13,.462,22,31,.710,106,38,80,.475,32,63,.508,6,17,.353,16,18,.889,98
103,2009-02-23,PHI,@,NJN,L 96-98,240,35,72,.486,32,61,.525,3,11,.273,23,37,.622,96,34,73,.466,22,48,.458,12,25,.480,18,23,.783,98
0,2009-02-21,PHI,@,MIA,L 91-97,240,33,89,.371,29,71,.408,4,18,.222,21,25,.840,91,38,74,.514,34,56,.607,4,18,.222,17,23,.739,97
1,2009-02-18,PHI,,DEN,L 89-101,240,28,86,.326,24,73,.329,4,13,.308,29,39,.744,89,37,76,.487,33,61,.541,4,15,.267,23,32,.719,101
2,2009-02-17,PHI,@,IND,L 91-100,240,35,91,.385,33,76,.434,2,15,.133,19,29,.655,91,41,83,.494,36,66,.545,5,17,.294,13,17,.765,100
3,2009-02-11,PHI,,MEM,W 91-87,240,37,72,.514,35,61,.574,2,11,.182,15,24,.625,91,34,73,.466,28,57,.491,6,16,.375,13,16,.813,87
4,2009-02-09,PHI,,PHO,W 108-91,240,40,93,.430,36,77,.468,4,16,.250,24,28,.857,108,36,85,.424,33,71,.465,3,14,.214,16,20,.800,91
5,2009-02-07,PHI,,MIA,W 94-84,240,30,69,.435,26,55,.473,4,14,.286,30,36,.833,94,34,77,.442,31,58,.534,3,19,.158,13,20,.650,84
6,2009-02-05,PHI,,IND,W 99-94,240,34,85,.400,29,73,.397,5,12,.417,26,34,.765,99,33,84,.393,20,50,.400,13,34,.382,15,17,.882,94
7,2009-02-03,PHI,,BOS,L 99-100,240,37,83,.446,36,75,.480,1,8,.125,24,28,.857,99,41,76,.539,37,63,.587,4,13,.308,14,16,.875,100
8,2009-01-31,PHI,,NJN,L 83-85,240,27,78,.346,22,61,.361,5,17,.294,24,32,.750,83,33,81,.407,28,67,.418,5,14,.357,14,20,.700,85
9,2009-01-30,PHI,,WAS,W 104-94,240,42,77,.545,33,54,.611,9,23,.391,11,20,.550,104,35,80,.438,33,67,.493,2,13,.154,22,28,.786,94
10,2009-01-28,PHI,@,HOU,W 95-93,240,37,81,.457,36,69,.522,1,12,.083,20,21,.952,95,37,90,.411,29,70,.414,8,20,.400,11,16,.688,93
11,2009-01-26,PHI,@,NOH,L 86-101,240,36,67,.537,34,53,.642,2,14,.143,12,20,.600,86,34,75,.453,20,44,.455,14,31,.452,19,21,.905,101
12,2009-01-24,PHI,,NYK,W 116-110,240,42,78,.538,36,63,.571,6,15,.400,26,32,.813,116,39,80,.488,24,48,.500,15,32,.469,17,22,.773,110
13,2009-01-19,PHI,,DAL,L 93-95,240,35,82,.427,26,60,.433,9,22,.409,14,21,.667,93,35,76,.461,27,56,.482,8,20,.400,17,20,.850,95
14,2009-01-17,PHI,@,NYK,W 107-97,240,43,85,.506,37,70,.529,6,15,.400,15,27,.556,107,35,76,.461,25,53,.472,10,23,.435,17,19,.895,97
15,2009-01-16,PHI,,SAS,W 109-87,240,43,86,.500,35,72,.486,8,14,.571,15,19,.789,109,31,85,.365,24,64,.375,7,21,.333,18,20,.900,87
16,2009-01-14,PHI,,POR,W 100-79,240,35,76,.461,24,53,.453,11,23,.478,19,21,.905,100,28,71,.394,25,58,.431,3,13,.231,20,26,.769,79
17,2009-01-11,PHI,@,ATL,W 109-94,240,41,75,.547,32,60,.533,9,15,.600,18,21,.857,109,33,70,.471,25,48,.521,8,22,.364,20,27,.741,94
18,2009-01-09,PHI,,CHA,W 93-87,240,37,77,.481,34,69,.493,3,8,.375,16,20,.800,93,35,72,.486,30,56,.536,5,16,.313,12,18,.667,87
19,2009-01-07,PHI,@,MIL,W 110-105,240,35,68,.515,27,53,.509,8,15,.533,32,39,.821,110,40,85,.471,33,66,.500,7,19,.368,18,23,.783,105
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2009-01-06,PHI,,HOU,W 104-96,240,41,73,.562,38,64,.594,3,9,.333,19,35,.543,104,34,80,.425,29,61,.475,5,19,.263,23,32,.719,96
22,2009-01-03,PHI,@,SAS,L 106-108,240,43,79,.544,39,67,.582,4,12,.333,16,19,.842,106,42,79,.532,27,53,.509,15,26,.577,9,14,.643,108
23,2009-01-02,PHI,@,DAL,L 86-96,240,35,78,.449,30,64,.469,5,14,.357,11,16,.688,86,36,79,.456,28,57,.491,8,22,.364,16,18,.889,96
24,2008-12-31,PHI,@,LAC,W 100-92,240,37,80,.463,36,71,.507,1,9,.111,25,32,.781,100,32,79,.405,28,61,.459,4,18,.222,24,27,.889,92
25,2008-12-29,PHI,@,UTA,L 95-112,240,38,78,.487,37,69,.536,1,9,.111,18,25,.720,95,42,82,.512,34,64,.531,8,18,.444,20,23,.870,112
26,2008-12-26,PHI,@,DEN,L 101-105,240,39,79,.494,34,67,.507,5,12,.417,18,30,.600,101,33,76,.434,18,45,.400,15,31,.484,24,25,.960,105
27,2008-12-23,PHI,@,BOS,L 91-110,240,37,77,.481,37,66,.561,0,11,.000,17,27,.630,91,37,81,.457,30,67,.448,7,14,.500,29,34,.853,110
28,2008-12-20,PHI,,IND,L 94-95,240,35,80,.438,35,72,.486,0,8,.000,24,27,.889,94,36,83,.434,30,67,.448,6,16,.375,17,18,.944,95
29,2008-12-19,PHI,@,WAS,W 109-103,240,36,73,.493,27,52,.519,9,21,.429,28,34,.824,109,39,82,.476,29,55,.527,10,27,.370,15,23,.652,103
30,2008-12-17,PHI,,MIL,W 93-88,240,36,78,.462,32,70,.457,4,8,.500,17,27,.630,93,32,74,.432,30,59,.508,2,15,.133,22,28,.786,88
31,2008-12-13,PHI,,WAS,W 104-89,240,38,74,.514,36,62,.581,2,12,.167,26,35,.743,104,34,83,.410,27,60,.450,7,23,.304,14,21,.667,89
32,2008-12-12,PHI,@,CLE,L 72-88,240,30,69,.435,29,57,.509,1,12,.083,11,16,.688,72,32,78,.410,26,60,.433,6,18,.333,18,24,.750,88
33,2008-12-10,PHI,,CLE,L 93-101,240,33,78,.423,32,68,.471,1,10,.100,26,32,.813,93,40,87,.460,35,69,.507,5,18,.278,16,18,.889,101
34,2008-12-06,PHI,,NJN,L 84-95,240,28,77,.364,22,56,.393,6,21,.286,22,29,.759,84,36,73,.493,25,47,.532,11,26,.423,12,16,.750,95
35,2008-12-05,PHI,@,DET,W 96-91,240,34,74,.459,31,63,.492,3,11,.273,25,29,.862,96,36,75,.480,34,63,.540,2,12,.167,17,21,.810,91
36,2008-12-03,PHI,,LAL,L 102-114,240,42,86,.488,37,71,.521,5,15,.333,13,20,.650,102,43,74,.581,37,61,.607,6,13,.462,22,27,.815,114
37,2008-12-02,PHI,@,CHI,W 103-95 (OT),265,38,96,.396,36,85,.424,2,11,.182,25,32,.781,103,33,82,.402,31,71,.437,2,11,.182,27,31,.871,95
38,2008-11-30,PHI,,CHI,L 92-103,240,36,83,.434,31,70,.443,5,13,.385,15,19,.789,92,38,73,.521,30,58,.517,8,15,.533,19,24,.792,103
39,2008-11-28,PHI,@,BOS,L 78-102,240,32,77,.416,30,68,.441,2,9,.222,12,21,.571,78,39,76,.513,33,62,.532,6,14,.429,18,22,.818,102
40,2008-11-26,PHI,,ORL,L 94-96,240,36,81,.444,33,68,.485,3,13,.231,19,24,.792,94,32,68,.471,23,42,.548,9,26,.346,23,30,.767,96
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2008-11-24,PHI,@,CHA,L 84-93,240,32,81,.395,29,65,.446,3,16,.188,17,23,.739,84,34,62,.548,26,48,.542,8,14,.571,17,23,.739,93
43,2008-11-23,PHI,,GSW,W 89-81,240,37,93,.398,31,78,.397,6,15,.400,9,12,.750,89,34,78,.436,28,60,.467,6,18,.333,7,13,.538,81
44,2008-11-21,PHI,,LAC,W 89-88,240,34,80,.425,32,73,.438,2,7,.286,19,27,.704,89,34,77,.442,30,67,.448,4,10,.400,16,22,.727,88
45,2008-11-19,PHI,@,MIN,L 96-102,240,40,85,.471,39,74,.527,1,11,.091,15,23,.652,96,38,74,.514,34,62,.548,4,12,.333,22,30,.733,102
46,2008-11-15,PHI,,OKC,W 110-85,240,45,96,.469,39,82,.476,6,14,.429,14,23,.609,110,34,86,.395,32,79,.405,2,7,.286,15,21,.714,85
47,2008-11-14,PHI,@,IND,W 94-92,240,35,95,.368,33,87,.379,2,8,.250,22,31,.710,94,37,84,.440,29,60,.483,8,24,.333,10,17,.588,92
48,2008-11-12,PHI,@,TOR,W 106-96,240,43,80,.538,37,69,.536,6,11,.545,14,17,.824,106,34,80,.425,29,59,.492,5,21,.238,23,28,.821,96
49,2008-11-11,PHI,,UTA,L 80-93,240,29,76,.382,27,67,.403,2,9,.222,20,24,.833,80,38,87,.437,34,70,.486,4,17,.235,13,18,.722,93
50,2008-11-06,PHI,@,ORL,L 88-98,240,36,95,.379,31,78,.397,5,17,.294,11,13,.846,88,37,82,.451,28,57,.491,9,25,.360,15,26,.577,98
51,2008-11-05,PHI,@,MIA,L 83-106,240,27,72,.375,22,57,.386,5,15,.333,24,26,.923,83,39,83,.470,33,63,.524,6,20,.300,22,28,.786,106
52,2008-11-03,PHI,,SAC,W 125-91,240,45,76,.592,35,63,.556,10,13,.769,25,35,.714,125,36,76,.474,32,61,.525,4,15,.267,15,18,.833,91
53,2008-11-01,PHI,@,ATL,L 88-95,240,35,85,.412,29,69,.420,6,16,.375,12,14,.857,88,39,91,.429,31,66,.470,8,25,.320,9,11,.818,95
54,2008-10-31,PHI,,NYK,W 116-87,240,52,89,.584,50,84,.595,2,5,.400,10,19,.526,116,32,98,.327,25,70,.357,7,28,.250,16,21,.762,87
55,2008-10-29,PHI,,TOR,L 84-95,240,29,84,.345,24,64,.375,5,20,.250,21,28,.750,84,36,81,.444,26,65,.400,10,16,.625,13,17,.765,95
56,2008-04-16,PHI,@,CHA,L 109-115,240,45,95,.474,35,74,.473,10,21,.476,9,14,.643,109,45,79,.570,39,62,.629,6,17,.353,19,24,.792,115
57,2008-04-14,PHI,,CLE,L 90-91,240,38,81,.469,37,73,.507,1,8,.125,13,21,.619,90,37,76,.487,33,62,.532,4,14,.286,13,21,.619,91
58,2008-04-12,PHI,@,WAS,L 93-109,240,36,77,.468,29,60,.483,7,17,.412,14,19,.737,93,40,84,.476,28,62,.452,12,22,.545,17,23,.739,109
59,2008-04-11,PHI,,IND,L 76-85,240,33,95,.347,32,81,.395,1,14,.071,9,21,.429,76,37,83,.446,30,56,.536,7,27,.259,4,7,.571,85
60,2008-04-09,PHI,,DET,W 101-94,240,37,73,.507,32,59,.542,5,14,.357,22,31,.710,101,35,81,.432,28,61,.459,7,20,.350,17,20,.850,94
61,2008-04-05,PHI,,ATL,L 85-92,240,31,74,.419,26,58,.448,5,16,.313,18,24,.750,85,34,71,.479,29,58,.500,5,13,.385,19,27,.704,92
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2008-04-04,PHI,@,ATL,W 109-104,240,40,78,.513,36,66,.545,4,12,.333,25,28,.893,109,42,81,.519,38,68,.559,4,13,.308,16,21,.762,104
64,2008-04-01,PHI,@,NJN,W 108-99,240,40,80,.500,36,67,.537,4,13,.308,24,29,.828,108,41,84,.488,34,63,.540,7,21,.333,10,13,.769,99
65,2008-03-30,PHI,@,CLE,L 88-91,240,36,82,.439,33,69,.478,3,13,.231,13,18,.722,88,38,83,.458,30,63,.476,8,20,.400,7,9,.778,91
66,2008-03-28,PHI,,PHO,L 93-107,240,35,89,.393,34,81,.420,1,8,.125,22,30,.733,93,41,80,.513,32,60,.533,9,20,.450,16,22,.727,107
67,2008-03-26,PHI,,CHI,W 121-99,240,44,81,.543,33,56,.589,11,25,.440,22,32,.688,121,34,86,.395,23,61,.377,11,25,.440,20,24,.833,99
68,2008-03-24,PHI,@,BOS,W 95-90,240,32,72,.444,31,63,.492,1,9,.111,30,44,.682,95,34,75,.453,27,55,.491,7,20,.350,15,20,.750,90
69,2008-03-22,PHI,,NJN,W 91-87,240,31,81,.383,27,67,.403,4,14,.286,25,35,.714,91,31,82,.378,27,64,.422,4,18,.222,21,25,.840,87
70,2008-03-21,PHI,@,ORL,L 95-113,240,38,86,.442,34,73,.466,4,13,.308,15,25,.600,95,41,77,.532,27,54,.500,14,23,.609,17,18,.944,113
71,2008-03-19,PHI,,DEN,W 115-113,240,47,78,.603,44,69,.638,3,9,.333,18,33,.545,115,44,92,.478,33,69,.478,11,23,.478,14,21,.667,113
72,2008-03-15,PHI,,SAS,W 103-96,240,37,80,.463,32,66,.485,5,14,.357,24,28,.857,103,37,76,.487,31,55,.564,6,21,.286,16,19,.842,96
73,2008-03-14,PHI,@,CHI,W 110-106,240,33,79,.418,29,72,.403,4,7,.571,40,44,.909,110,41,91,.451,35,72,.486,6,19,.316,18,20,.900,106
74,2008-03-12,PHI,@,DET,W 83-82,240,33,81,.407,30,73,.411,3,8,.375,14,22,.636,83,30,65,.462,26,51,.510,4,14,.286,18,28,.643,82
75,2008-03-10,PHI,,BOS,L 86-100,240,30,95,.316,28,78,.359,2,17,.118,24,35,.686,86,37,78,.474,28,55,.509,9,23,.391,17,21,.810,100
76,2008-03-09,PHI,@,MIL,W 119-97,240,47,78,.603,44,69,.638,3,9,.333,22,28,.786,119,40,86,.465,36,69,.522,4,17,.235,13,18,.722,97
77,2008-03-07,PHI,,SEA,W 117-83,240,50,89,.562,46,81,.568,4,8,.500,13,20,.650,117,36,75,.480,34,65,.523,2,10,.200,9,14,.643,83
78,2008-03-03,PHI,@,LAC,W 106-80,240,46,78,.590,41,71,.577,5,7,.714,9,14,.643,106,31,67,.463,29,58,.500,2,9,.222,16,19,.842,80
79,2008-03-01,PHI,@,PHO,W 119-114,240,51,90,.567,48,83,.578,3,7,.429,14,23,.609,119,43,87,.494,34,64,.531,9,23,.391,19,19,1.000,114
80,2008-02-29,PHI,@,GSW,L 97-119,240,40,99,.404,37,89,.416,3,10,.300,14,22,.636,97,47,92,.511,36,63,.571,11,29,.379,14,19,.737,119
81,2008-02-27,PHI,,ORL,W 101-89,240,37,83,.446,35,73,.479,2,10,.200,25,30,.833,101,30,74,.405,19,48,.396,11,26,.423,18,27,.667,89
82,2008-02-23,PHI,@,MIA,W 101-96 (OT),265,40,83,.482,38,74,.514,2,9,.222,19,27,.704,101,37,82,.451,30,62,.484,7,20,.350,15,16,.938,96
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2008-02-22,PHI,@,ORL,L 99-115,240,36,79,.456,33,66,.500,3,13,.231,24,32,.750,99,42,82,.512,27,49,.551,15,33,.455,16,20,.800,115
85,2008-02-20,PHI,,NYK,W 124-84,240,49,86,.570,42,72,.583,7,14,.500,19,26,.731,124,34,74,.459,29,52,.558,5,22,.227,11,15,.733,84
86,2008-02-19,PHI,@,MIN,L 88-104,240,35,78,.449,34,72,.472,1,6,.167,17,30,.567,88,40,81,.494,33,61,.541,7,20,.350,17,24,.708,104
87,2008-02-13,PHI,,MEM,W 102-88,240,42,83,.506,36,70,.514,6,13,.462,12,18,.667,102,35,83,.422,28,57,.491,7,26,.269,11,15,.733,88
88,2008-02-11,PHI,,DAL,W 84-76,240,36,81,.444,33,70,.471,3,11,.273,9,17,.529,84,27,77,.351,21,54,.389,6,23,.261,16,21,.762,76
89,2008-02-09,PHI,,LAC,W 101-80,240,40,76,.526,37,69,.536,3,7,.429,18,21,.857,101,30,74,.405,27,64,.422,3,10,.300,17,21,.810,80
90,2008-02-07,PHI,,MIA,W 101-84,240,37,77,.481,35,67,.522,2,10,.200,25,39,.641,101,29,80,.363,27,65,.415,2,15,.133,24,29,.828,84
91,2008-02-05,PHI,,WAS,W 101-96,240,41,72,.569,40,66,.606,1,6,.167,18,30,.600,101,35,80,.438,27,55,.491,8,25,.320,18,21,.857,96
92,2008-02-04,PHI,@,ATL,L 91-96,240,35,79,.443,33,68,.485,2,11,.182,19,24,.792,91,39,82,.476,35,72,.486,4,10,.400,14,20,.700,96
93,2008-02-01,PHI,,ORL,L 106-108,240,42,84,.500,40,79,.506,2,5,.400,20,27,.741,106,40,74,.541,31,47,.660,9,27,.333,19,24,.792,108
94,2008-01-30,PHI,,MIL,W 112-69,240,44,81,.543,42,70,.600,2,11,.182,22,36,.611,112,27,71,.380,23,57,.404,4,14,.286,11,13,.846,69
95,2008-01-26,PHI,@,CHA,W 103-96,240,38,79,.481,35,71,.493,3,8,.375,24,35,.686,103,35,87,.402,27,68,.397,8,19,.421,18,24,.750,96
96,2008-01-25,PHI,@,NYK,L 81-89,240,33,78,.423,31,68,.456,2,10,.200,13,19,.684,81,35,76,.461,30,61,.492,5,15,.333,14,22,.636,89
97,2008-01-23,PHI,,DET,L 78-86,240,33,76,.434,29,62,.468,4,14,.286,8,13,.615,78,32,71,.451,27,53,.509,5,18,.278,17,24,.708,86
98,2008-01-21,PHI,,IND,L 103-110,240,39,88,.443,35,75,.467,4,13,.308,21,34,.618,103,41,79,.519,27,54,.500,14,25,.560,14,20,.700,110
99,2008-01-19,PHI,,TOR,W 99-95,240,38,80,.475,35,69,.507,3,11,.273,20,24,.833,99,33,69,.478,25,53,.472,8,16,.500,21,26,.808,95
100,2008-01-18,PHI,@,BOS,L 89-116,240,34,75,.453,32,65,.492,2,10,.200,19,33,.576,89,43,73,.589,29,51,.569,14,22,.636,16,21,.762,116
101,2008-01-15,PHI,@,HOU,W 111-107,240,41,84,.488,38,80,.475,3,4,.750,26,35,.743,111,39,80,.488,31,54,.574,8,26,.308,21,25,.840,107
102,2008-01-14,PHI,@,SAS,L 82-89,240,29,76,.382,26,68,.382,3,8,.375,21,29,.724,82,32,81,.395,25,55,.455,7,26,.269,18,22,.818,89
103,2008-01-11,PHI,,CHI,L 97-100,240,34,81,.420,31,75,.413,3,6,.500,26,37,.703,97,37,82,.451,28,61,.459,9,21,.429,17,25,.680,100
0,2008-01-09,PHI,@,TOR,L 96-109,240,38,87,.437,35,72,.486,3,15,.200,17,21,.810,96,43,78,.551,34,57,.596,9,21,.429,14,16,.875,109
1,2008-01-08,PHI,,MIL,L 83-87,240,32,80,.400,32,67,.478,0,13,.000,19,25,.760,83,33,76,.434,27,60,.450,6,16,.375,15,18,.833,87
2,2008-01-06,PHI,@,DEN,L 96-109,240,39,95,.411,35,85,.412,4,10,.400,14,23,.609,96,44,93,.473,38,78,.487,6,15,.400,15,18,.833,109
3,2008-01-04,PHI,@,LAL,L 93-124,240,42,99,.424,41,92,.446,1,7,.143,8,14,.571,93,47,71,.662,43,64,.672,4,7,.571,26,30,.867,124
