,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
33,2018-11-19,ATL,,LAC,L 119-127,240,45,101,.446,33,63,.524,12,38,.316,17,19,.895,119,40,93,.430,30,60,.500,10,33,.303,37,47,.787,127
34,2018-11-17,ATL,@,IND,L 89-97,240,31,87,.356,23,58,.397,8,29,.276,19,27,.704,89,35,87,.402,23,57,.404,12,30,.400,15,21,.714,97
35,2018-11-15,ATL,@,DEN,L 93-138,240,32,92,.348,23,50,.460,9,42,.214,20,27,.741,93,53,94,.564,40,63,.635,13,31,.419,19,25,.760,138
36,2018-11-13,ATL,@,GSW,L 103-110,240,40,89,.449,28,57,.491,12,32,.375,11,15,.733,103,39,91,.429,27,64,.422,12,27,.444,20,21,.952,110
37,2018-11-11,ATL,@,LAL,L 106-107,240,41,95,.432,28,58,.483,13,37,.351,11,13,.846,106,39,92,.424,25,54,.463,14,38,.368,15,24,.625,107
38,2018-11-09,ATL,,DET,L 109-124,240,36,79,.456,29,51,.569,7,28,.250,30,40,.750,109,46,97,.474,26,50,.520,20,47,.426,12,19,.632,124
39,2018-11-07,ATL,,NYK,L 107-112,240,37,92,.402,26,54,.481,11,38,.289,22,29,.759,107,34,77,.442,23,47,.489,11,30,.367,33,47,.702,112
40,2018-11-06,ATL,@,CHO,L 102-113,240,41,85,.482,35,55,.636,6,30,.200,14,18,.778,102,45,92,.489,32,61,.525,13,31,.419,10,18,.556,113
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2018-11-03,ATL,,MIA,W 123-118,240,46,88,.523,33,56,.589,13,32,.406,18,23,.783,123,41,85,.482,25,45,.556,16,40,.400,20,26,.769,118
43,2018-11-01,ATL,,SAC,L 115-146,240,42,87,.483,34,56,.607,8,31,.258,23,34,.676,115,53,98,.541,39,63,.619,14,35,.400,26,32,.813,146
44,2018-10-30,ATL,@,CLE,L 114-136,240,44,82,.537,29,47,.617,15,35,.429,11,17,.647,114,45,90,.500,32,65,.492,13,25,.520,33,43,.767,136
45,2018-10-29,ATL,@,PHI,L 92-113,240,35,94,.372,27,57,.474,8,37,.216,14,21,.667,92,41,99,.414,27,52,.519,14,47,.298,17,18,.944,113
46,2018-10-27,ATL,,CHI,L 85-97,240,27,84,.321,15,44,.341,12,40,.300,19,23,.826,85,36,83,.434,24,50,.480,12,33,.364,13,16,.813,97
47,2018-10-24,ATL,,DAL,W 111-104,240,37,91,.407,22,53,.415,15,38,.395,22,31,.710,111,38,91,.418,26,51,.510,12,40,.300,16,26,.615,104
48,2018-10-21,ATL,@,CLE,W 133-111,240,48,98,.490,26,51,.510,22,47,.468,15,19,.789,133,46,99,.465,36,72,.500,10,27,.370,9,14,.643,111
49,2018-10-19,ATL,@,MEM,L 117-131,240,41,83,.494,27,53,.509,14,30,.467,21,36,.583,117,44,81,.543,31,55,.564,13,26,.500,30,43,.698,131
50,2018-10-17,ATL,@,NYK,L 107-126,240,41,90,.456,31,54,.574,10,36,.278,15,18,.833,107,45,99,.455,33,66,.500,12,33,.364,24,31,.774,126
51,2018-04-10,ATL,,PHI,L 113-121,240,41,98,.418,28,61,.459,13,37,.351,18,26,.692,113,43,87,.494,26,50,.520,17,37,.459,18,30,.600,121
52,2018-04-08,ATL,@,BOS,W 112-106,240,43,86,.500,28,51,.549,15,35,.429,11,14,.786,112,42,82,.512,33,59,.559,9,23,.391,13,20,.650,106
53,2018-04-06,ATL,@,WAS,W 103-97,240,38,79,.481,27,46,.587,11,33,.333,16,23,.696,103,35,87,.402,26,62,.419,9,25,.360,18,23,.783,97
54,2018-04-04,ATL,,MIA,L 86-115,240,33,90,.367,24,60,.400,9,30,.300,11,17,.647,86,42,94,.447,25,56,.446,17,38,.447,14,17,.824,115
55,2018-04-03,ATL,@,MIA,L 98-101,240,37,88,.420,24,55,.436,13,33,.394,11,15,.733,98,41,91,.451,33,58,.569,8,33,.242,11,13,.846,101
56,2018-04-01,ATL,,ORL,W 94-88,240,41,85,.482,30,49,.612,11,36,.306,1,1,1.000,94,33,96,.344,23,60,.383,10,36,.278,12,13,.923,88
57,2018-03-30,ATL,,PHI,L 91-101,240,36,101,.356,27,62,.435,9,39,.231,10,15,.667,91,42,95,.442,34,57,.596,8,38,.211,9,13,.692,101
58,2018-03-28,ATL,@,MIN,L 114-126,240,41,77,.532,28,50,.560,13,27,.481,19,23,.826,114,48,90,.533,35,60,.583,13,30,.433,17,21,.810,126
59,2018-03-25,ATL,@,HOU,L 99-118,240,39,88,.443,28,48,.583,11,40,.275,10,11,.909,99,44,90,.489,24,38,.632,20,52,.385,10,11,.909,118
60,2018-03-23,ATL,@,GSW,L 94-106,240,37,84,.440,26,52,.500,11,32,.344,9,20,.450,94,42,93,.452,30,63,.476,12,30,.400,10,11,.909,106
61,2018-03-22,ATL,@,SAC,L 90-105,240,33,84,.393,21,48,.438,12,36,.333,12,18,.667,90,43,93,.462,33,72,.458,10,21,.476,9,9,1.000,105
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2018-03-20,ATL,@,UTA,W 99-94,240,38,94,.404,29,61,.475,9,33,.273,14,19,.737,99,33,89,.371,27,55,.491,6,34,.176,22,25,.880,94
64,2018-03-17,ATL,@,MIL,L 117-122,240,39,85,.459,27,49,.551,12,36,.333,27,28,.964,117,41,86,.477,30,61,.492,11,25,.440,29,32,.906,122
65,2018-03-15,ATL,,CHO,L 117-129,240,42,90,.467,26,54,.481,16,36,.444,17,26,.654,117,46,87,.529,29,54,.537,17,33,.515,20,30,.667,129
66,2018-03-13,ATL,,OKC,L 107-119,240,37,87,.425,24,56,.429,13,31,.419,20,24,.833,107,42,89,.472,26,54,.481,16,35,.457,19,25,.760,119
67,2018-03-11,ATL,,CHI,L 122-129,240,42,82,.512,23,42,.548,19,40,.475,19,22,.864,122,48,98,.490,31,61,.508,17,37,.459,16,19,.842,129
68,2018-03-09,ATL,@,IND,L 87-112,240,34,82,.415,24,49,.490,10,33,.303,9,10,.900,87,45,91,.495,31,63,.492,14,28,.500,8,10,.800,112
69,2018-03-06,ATL,@,TOR,L 90-106,240,34,80,.425,28,59,.475,6,21,.286,16,21,.762,90,34,88,.386,24,52,.462,10,36,.278,28,33,.848,106
70,2018-03-04,ATL,,PHO,W 113-112,240,43,94,.457,26,61,.426,17,33,.515,10,12,.833,113,46,92,.500,35,66,.530,11,26,.423,9,15,.600,112
71,2018-03-02,ATL,,GSW,L 109-114,240,38,86,.442,23,51,.451,15,35,.429,18,20,.900,109,42,79,.532,31,48,.646,11,31,.355,19,22,.864,114
72,2018-02-28,ATL,,IND,W 107-102,240,38,87,.437,29,58,.500,9,29,.310,22,27,.815,107,38,90,.422,27,58,.466,11,32,.344,15,20,.750,102
73,2018-02-26,ATL,,LAL,L 104-123,240,36,96,.375,28,60,.467,8,36,.222,24,34,.706,104,47,90,.522,32,57,.561,15,33,.455,14,19,.737,123
74,2018-02-23,ATL,@,IND,L 93-116,240,37,82,.451,30,51,.588,7,31,.226,12,19,.632,93,48,101,.475,39,73,.534,9,28,.321,11,13,.846,116
75,2018-02-14,ATL,@,DET,L 98-104,240,38,89,.427,32,56,.571,6,33,.182,16,19,.842,98,35,83,.422,22,50,.440,13,33,.394,21,25,.840,104
76,2018-02-13,ATL,@,MIL,L 92-97,240,33,86,.384,21,51,.412,12,35,.343,14,20,.700,92,38,88,.432,30,63,.476,8,25,.320,13,17,.765,97
77,2018-02-11,ATL,,DET,W 118-115,240,38,78,.487,28,49,.571,10,29,.345,32,37,.865,118,38,83,.458,25,50,.500,13,33,.394,26,33,.788,115
78,2018-02-09,ATL,,CLE,L 107-123,240,37,83,.446,21,39,.538,16,44,.364,17,19,.895,107,46,86,.535,31,51,.608,15,35,.429,16,24,.667,123
79,2018-02-08,ATL,@,ORL,L 98-100,240,37,87,.425,25,57,.439,12,30,.400,12,18,.667,98,36,84,.429,27,55,.491,9,29,.310,19,22,.864,100
80,2018-02-06,ATL,,MEM,W 108-82,240,42,83,.506,34,58,.586,8,25,.320,16,21,.762,108,34,79,.430,30,57,.526,4,22,.182,10,13,.769,82
81,2018-02-04,ATL,@,NYK,W 99-96,240,35,87,.402,20,54,.370,15,33,.455,14,19,.737,99,41,94,.436,36,71,.507,5,23,.217,9,15,.600,96
82,2018-02-02,ATL,@,BOS,L 110-119,240,34,80,.425,23,49,.469,11,31,.355,31,34,.912,110,45,89,.506,34,65,.523,11,24,.458,18,20,.900,119
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
