,DATE,START,VISITOR,PTS,HOME,PTS,ATTEND,NOTES,VISITOR_MP,VISITOR_FG,VISITOR_FGA,VISITOR_FG%,VISITOR_3P,VISITOR_3PA,VISITOR_3P%,VISITOR_FT,VISITOR_FTA,VISITOR_FT%,VISITOR_ORB,VISITOR_DRB,VISITOR_TRB,VISITOR_AST,VISITOR_STL,VISITOR_BLK,VISITOR_TOV,VISITOR_PF,VISITOR_PTS,VISITOR_+/-,VISITOR_TS%,VISITOR_eFG%,VISITOR_3PAr,VISITOR_FTr,VISITOR_ORB%,VISITOR_DRB%,VISITOR_TRB%,VISITOR_AST%,VISITOR_STL%,VISITOR_BLK%,VISITOR_TOV%,VISITOR_USG%,VISITOR_ORtg,VISITOR_DRtg,HOME_MP,HOME_FG,HOME_FGA,HOME_FG%,HOME_3P,HOME_3PA,HOME_3P%,HOME_FT,HOME_FTA,HOME_FT%,HOME_ORB,HOME_DRB,HOME_TRB,HOME_AST,HOME_STL,HOME_BLK,HOME_TOV,HOME_PF,HOME_PTS,HOME_+/-,HOME_TS%,HOME_eFG%,HOME_3PAr,HOME_FTr,HOME_ORB%,HOME_DRB%,HOME_TRB%,HOME_AST%,HOME_STL%,HOME_BLK%,HOME_TOV%,HOME_USG%,HOME_ORtg,HOME_DRtg
140,"Sun, Jan 20, 2019",7:00p,Phoenix Suns,114.0,Minnesota Timberwolves,116.0,14607.0,,240,40,86,.465,12,39,.308,22,32,.688,9,29,38,22,9,5,15,27,114,,.570,.535,.453,.372,21.4,70.7,45.8,55.0,8.6,7.5,13.0,100.0,109.1,111.0,240,39,91,.429,6,24,.250,32,40,.800,12,33,45,22,8,4,15,26,116,,.534,.462,.264,.440,29.3,78.6,54.2,56.4,7.7,8.5,12.1,100.0,111.0,109.1
141,"Sun, Jan 20, 2019",7:00p,Los Angeles Clippers,103.0,San Antonio Spurs,95.0,18354.0,,240,39,85,.459,11,21,.524,14,24,.583,4,37,41,23,11,2,11,18,103,,.539,.524,.247,.282,8.9,78.7,44.6,59.0,11.0,3.1,10.3,100.0,103.1,95.1,240,39,84,.464,8,19,.421,9,17,.529,10,41,51,21,6,8,18,25,95,,.519,.512,.226,.202,21.3,91.1,55.4,53.8,6.0,12.5,16.4,100.0,95.1,103.1
142,"Mon, Jan 21, 2019",3:00p,Orlando Magic,122.0,Atlanta Hawks,103.0,16611.0,,240,46,91,.505,11,29,.379,19,21,.905,9,36,45,29,8,8,11,22,122,,.609,.566,.319,.231,20.5,80.0,50.6,63.0,8.1,14.3,9.9,100.0,122.8,103.7,240,39,86,.453,9,30,.300,16,23,.696,9,35,44,23,5,3,13,24,103,,.536,.506,.349,.267,20.0,79.5,49.4,59.0,5.0,4.8,11.9,100.0,103.7,122.8
143,"Mon, Jan 21, 2019",6:00p,Miami Heat,99.0,Boston Celtics,107.0,18624.0,,240,36,86,.419,11,35,.314,16,18,.889,10,28,38,25,11,5,19,16,99,,.527,.483,.407,.209,26.3,77.8,51.4,69.4,11.1,8.8,16.8,100.0,100.2,108.3,240,43,87,.494,12,30,.400,9,10,.900,8,28,36,26,13,7,19,21,107,,.585,.563,.345,.115,22.2,73.7,48.6,60.5,13.2,13.7,17.2,100.0,108.3,100.2
144,"Mon, Jan 21, 2019",3:30p,Sacramento Kings,94.0,Brooklyn Nets,123.0,14233.0,,240,39,93,.419,10,25,.400,6,11,.545,10,27,37,26,8,4,14,20,94,,.480,.473,.269,.118,18.5,69.2,39.8,66.7,7.9,7.3,12.5,100.0,93.3,122.1,240,45,90,.500,13,35,.371,20,24,.833,12,44,56,25,9,4,16,15,123,,.612,.572,.389,.267,30.8,81.5,60.2,55.6,8.9,5.9,13.7,100.0,122.1,93.3
145,"Mon, Jan 21, 2019",1:00p,Chicago Bulls,104.0,Cleveland Cavaliers,88.0,19432.0,,240,36,76,.474,15,30,.500,17,22,.773,8,42,50,24,8,2,18,26,104,,.607,.572,.395,.289,22.9,79.2,56.8,66.7,8.3,3.3,17.4,100.0,107.7,91.1,240,31,87,.356,6,27,.222,20,29,.690,11,27,38,16,8,4,14,18,88,,.441,.391,.310,.333,20.8,77.1,43.2,51.6,8.3,8.7,12.3,100.0,91.1,107.7
146,"Mon, Jan 21, 2019",10:30p,Golden State Warriors,130.0,Los Angeles Lakers,111.0,18997.0,,240,50,98,.510,16,37,.432,14,19,.737,13,37,50,41,8,6,10,27,130,,.611,.592,.378,.194,27.1,84.1,54.3,82.0,7.7,9.4,8.6,100.0,125.2,106.9,240,42,84,.500,5,20,.250,22,38,.579,7,35,42,20,1,4,14,19,111,,.551,.530,.238,.452,15.9,72.9,45.7,47.6,1.0,6.6,12.2,100.0,106.9,125.2
147,"Mon, Jan 21, 2019",5:30p,New Orleans Pelicans,105.0,Memphis Grizzlies,85.0,17794.0,,240,39,74,.527,9,26,.346,18,26,.692,7,43,50,19,8,7,19,17,105,,.614,.588,.351,.351,21.9,81.1,58.8,48.7,8.4,13.2,18.2,100.0,110.6,89.5,240,33,88,.375,9,35,.257,10,17,.588,10,25,35,21,10,1,11,19,85,,.445,.426,.398,.193,18.9,78.1,41.2,63.6,10.5,2.1,10.3,100.0,89.5,110.6
148,"Mon, Jan 21, 2019",2:00p,Dallas Mavericks,106.0,Milwaukee Bucks,116.0,17963.0,,240,41,99,.414,14,40,.350,10,17,.588,11,37,48,24,7,11,11,19,106,,.498,.485,.404,.172,20.4,82.2,48.5,58.5,6.7,18.6,9.4,100.0,101.6,111.2,240,42,91,.462,12,32,.375,20,22,.909,8,43,51,21,9,7,14,19,116,,.576,.527,.352,.242,17.8,79.6,51.5,50.0,8.6,11.9,12.2,100.0,111.2,101.6
149,"Mon, Jan 21, 2019",12:30p,Oklahoma City Thunder,127.0,New York Knicks,109.0,19493.0,,240,45,83,.542,15,29,.517,22,27,.815,10,39,49,26,7,2,18,31,127,,.669,.633,.349,.325,28.6,78.0,57.6,57.8,7.0,3.1,15.9,100.0,126.6,108.6,240,39,87,.448,7,23,.304,24,32,.750,11,25,36,25,8,3,12,23,109,,.539,.489,.264,.368,22.0,71.4,42.4,64.1,8.0,5.6,10.6,100.0,108.6,126.6
150,"Mon, Jan 21, 2019",8:00p,Houston Rockets,93.0,Philadelphia 76ers,121.0,20313.0,,240,31,86,.360,11,42,.262,20,26,.769,6,32,38,14,9,6,12,25,93,,.477,.424,.488,.302,11.8,76.2,40.9,45.2,8.8,9.2,11.0,100.0,91.1,118.5,240,43,88,.489,8,23,.348,27,33,.818,10,45,55,21,9,14,13,22,121,,.590,.534,.261,.375,23.8,88.2,59.1,48.8,8.8,31.8,11.3,100.0,118.5,91.1
151,"Mon, Jan 21, 2019",9:00p,Portland Trail Blazers,109.0,Utah Jazz,104.0,18306.0,,240,45,90,.500,8,18,.444,11,15,.733,7,37,44,30,6,9,8,22,109,,.564,.544,.200,.167,16.7,74.0,47.8,66.7,6.0,15.5,7.6,100.0,109.5,104.5,240,36,91,.396,7,33,.212,25,31,.806,13,35,48,21,5,8,15,19,104,,.497,.434,.363,.341,26.0,83.3,52.2,58.3,5.0,11.1,12.5,100.0,104.5,109.5
152,"Mon, Jan 21, 2019",2:00p,Detroit Pistons,87.0,Washington Wizards,101.0,16229.0,,240,31,77,.403,11,34,.324,14,18,.778,2,38,40,22,5,3,17,21,87,,.512,.474,.442,.234,4.8,88.4,47.1,71.0,5.1,5.4,16.7,100.0,88.6,102.9,240,36,79,.456,8,23,.348,21,27,.778,5,40,45,24,7,6,13,18,101,,.556,.506,.291,.342,11.6,95.2,52.9,66.7,7.1,14.0,12.5,100.0,102.9,88.6
153,"Tue, Jan 22, 2019",8:30p,Los Angeles Clippers,98.0,Dallas Mavericks,106.0,19466.0,,240,33,91,.363,10,36,.278,22,29,.759,14,27,41,19,4,4,7,26,98,,.472,.418,.396,.319,26.4,75.0,46.1,57.6,4.3,8.5,6.3,100.0,105.8,114.4,240,38,81,.469,10,34,.294,20,29,.690,9,39,48,21,5,6,11,25,106,,.565,.531,.420,.358,25.0,73.6,53.9,55.3,5.4,10.9,10.5,100.0,114.4,105.8
154,"Tue, Jan 22, 2019",8:00p,Portland Trail Blazers,114.0,Oklahoma City Thunder,123.0,18203.0,,240,43,95,.453,10,36,.278,18,22,.818,20,32,52,21,7,3,19,20,114,,.545,.505,.379,.232,41.7,78.0,58.4,48.8,7.1,4.8,15.4,100.0,115.2,124.3,240,43,85,.506,11,23,.478,26,33,.788,9,28,37,26,16,4,10,20,123,,.618,.571,.271,.388,22.0,58.3,41.6,60.5,16.2,6.8,9.1,100.0,124.3,115.2
155,"Tue, Jan 22, 2019",9:00p,Minnesota Timberwolves,118.0,Phoenix Suns,91.0,14460.0,,240,45,103,.437,15,42,.357,13,19,.684,20,44,64,30,7,1,14,18,118,,.530,.510,.408,.184,40.8,89.8,65.3,66.7,7.0,1.9,11.2,100.0,117.4,90.5,240,37,87,.425,7,34,.206,10,18,.556,5,29,34,23,6,9,13,17,91,,.479,.466,.391,.207,10.2,59.2,34.7,62.2,6.0,14.8,12.0,100.0,90.5,117.4
156,"Tue, Jan 22, 2019",7:00p,Sacramento Kings,105.0,Toronto Raptors,120.0,19800.0,,240,41,91,.451,7,21,.333,16,22,.727,10,33,43,29,8,7,14,27,105,,.521,.489,.231,.242,22.7,73.3,48.3,70.7,7.7,13.7,12.2,100.0,100.9,115.3,240,40,91,.440,16,40,.400,24,35,.686,12,34,46,25,7,5,16,21,120,,.564,.527,.440,.385,26.7,77.3,51.7,62.5,6.7,7.1,13.1,100.0,115.3,100.9
157,"Wed, Jan 23, 2019",7:30p,Cleveland Cavaliers,103.0,Boston Celtics,123.0,18624.0,,240,38,87,.437,13,30,.433,14,20,.700,15,29,44,20,4,4,20,18,103,,.538,.511,.345,.230,30.6,76.3,50.6,52.6,4.0,6.6,17.3,100.0,104.2,124.4,240,45,86,.523,12,25,.480,21,23,.913,9,34,43,25,12,5,14,20,123,,.640,.593,.291,.267,23.7,69.4,49.4,55.6,12.1,8.8,12.7,100.0,124.4,104.2
158,"Wed, Jan 23, 2019",7:30p,Orlando Magic,110.0,Brooklyn Nets,114.0,13185.0,,240,38,89,.427,11,34,.324,23,28,.821,11,31,42,22,7,11,13,19,110,,.543,.489,.382,.315,25.0,72.1,48.3,57.9,7.0,19.0,11.4,100.0,109.6,113.6,240,43,90,.478,10,32,.313,18,23,.783,12,33,45,20,7,2,16,22,114,,.569,.533,.356,.256,27.9,75.0,51.7,46.5,7.0,3.6,13.8,100.0,113.6,109.6
159,"Wed, Jan 23, 2019",8:00p,Atlanta Hawks,121.0,Chicago Bulls,101.0,18223.0,,240,45,90,.500,15,40,.375,16,21,.762,16,35,51,31,11,2,17,20,121,,.610,.583,.444,.233,34.8,83.3,58.0,68.9,11.2,3.8,14.6,100.0,123.7,103.3,240,35,79,.443,8,26,.308,23,27,.852,7,30,37,20,7,6,15,21,101,,.556,.494,.329,.342,16.7,65.2,42.0,57.1,7.2,12.0,14.2,100.0,103.3,123.7
160,"Wed, Jan 23, 2019",7:00p,Toronto Raptors,106.0,Indiana Pacers,110.0,16879.0,,240,38,92,.413,12,39,.308,18,23,.783,10,35,45,28,2,5,9,22,106,,.519,.478,.424,.250,21.7,74.5,48.4,73.7,2.1,7.6,8.1,100.0,110.7,114.9,240,40,92,.435,9,26,.346,21,25,.840,12,36,48,27,6,7,6,23,110,,.534,.484,.283,.272,25.5,78.3,51.6,67.5,6.3,13.2,5.5,100.0,114.9,110.7
161,"Wed, Jan 23, 2019",8:00p,Charlotte Hornets,118.0,Memphis Grizzlies,107.0,12863.0,,240,41,77,.532,12,30,.400,24,31,.774,5,32,37,23,8,2,9,19,118,,.651,.610,.390,.403,13.5,84.2,49.3,56.1,8.6,4.0,9.0,100.0,126.5,114.7,240,38,81,.469,9,31,.290,22,24,.917,6,32,38,25,8,3,10,25,107,,.584,.525,.383,.296,15.8,86.5,50.7,65.8,8.6,6.4,9.8,100.0,114.7,126.5
162,"Wed, Jan 23, 2019",7:30p,Los Angeles Clippers,111.0,Miami Heat,99.0,19600.0,,240,45,85,.529,7,22,.318,14,21,.667,7,34,41,23,5,3,7,20,111,,.589,.571,.259,.247,20.0,73.9,50.6,51.1,5.4,5.5,6.9,100.0,119.8,106.8,240,39,83,.470,8,28,.286,13,22,.591,12,28,40,23,3,3,14,19,99,,.534,.518,.337,.265,26.1,80.0,49.4,59.0,3.2,4.8,13.1,100.0,106.8,119.8
163,"Wed, Jan 23, 2019",8:00p,Detroit Pistons,98.0,New Orleans Pelicans,94.0,18181.0,,240,36,89,.404,13,39,.333,13,19,.684,9,40,49,24,5,3,9,15,98,,.503,.478,.438,.213,18.0,83.3,50.0,66.7,5.2,4.3,8.5,100.0,101.4,97.3,240,42,91,.462,6,22,.273,4,9,.444,8,41,49,20,3,9,12,18,94,,.495,.495,.242,.099,16.7,82.0,50.0,47.6,3.1,18.0,11.2,100.0,97.3,101.4
164,"Wed, Jan 23, 2019",7:30p,Houston Rockets,114.0,New York Knicks,110.0,18819.0,,240,37,90,.411,11,44,.250,29,38,.763,15,29,44,10,15,10,12,25,114,,.534,.472,.489,.422,28.3,74.4,47.8,27.0,15.0,19.6,10.1,100.0,114.0,110.0,240,37,81,.457,11,30,.367,25,30,.833,10,38,48,15,5,7,18,23,110,,.584,.525,.370,.370,25.6,71.7,52.2,40.5,5.0,15.2,16.0,100.0,110.0,114.0
165,"Wed, Jan 23, 2019",8:00p,San Antonio Spurs,120.0,Philadelphia 76ers,122.0,20339.0,,240,47,82,.573,13,27,.481,13,15,.867,5,31,36,24,8,6,15,15,120,,.677,.652,.329,.183,14.7,70.5,46.2,51.1,8.3,10.5,14.5,100.0,124.6,126.7,240,47,93,.505,17,36,.472,11,14,.786,13,29,42,35,9,5,11,14,122,,.615,.597,.387,.151,29.5,85.3,53.8,74.5,9.3,9.1,10.0,100.0,126.7,124.6
166,"Wed, Jan 23, 2019",10:30p,Denver Nuggets,108.0,Utah Jazz,114.0,18306.0,,240,42,88,.477,8,27,.296,16,20,.800,12,38,50,20,7,9,14,25,108,,.558,.523,.307,.227,30.0,76.0,55.6,47.6,7.2,21.4,12.6,100.0,111.2,117.4,240,38,88,.432,19,46,.413,19,27,.704,12,28,40,28,7,7,13,20,114,,.571,.540,.523,.307,24.0,70.0,44.4,73.7,7.2,11.5,11.5,100.0,117.4,111.2
167,"Thu, Jan 24, 2019",10:30p,Minnesota Timberwolves,120.0,Los Angeles Lakers,105.0,18997.0,,240,44,102,.431,10,33,.303,22,25,.880,22,33,55,24,8,3,12,15,120,,.531,.480,.324,.245,42.3,78.6,58.5,54.5,8.0,5.1,9.6,100.0,120.3,105.3,240,44,87,.506,8,28,.286,9,14,.643,9,30,39,28,5,5,19,23,105,,.564,.552,.322,.161,21.4,57.7,41.5,63.6,5.0,7.2,16.9,100.0,105.3,120.3
168,"Thu, Jan 24, 2019",8:00p,New Orleans Pelicans,116.0,Oklahoma City Thunder,122.0,18203.0,,240,49,101,.485,10,36,.278,8,12,.667,8,34,42,34,7,6,12,16,116,,.546,.535,.356,.119,15.7,70.8,42.4,69.4,6.5,8.7,10.1,100.0,108.1,113.7,240,50,101,.495,14,32,.438,8,16,.500,14,43,57,33,8,2,14,15,122,,.565,.564,.317,.158,29.2,84.3,57.6,66.0,7.5,3.1,11.5,100.0,113.7,108.1
169,"Thu, Jan 24, 2019",9:00p,Portland Trail Blazers,120.0,Phoenix Suns,106.0,15441.0,,240,44,94,.468,12,26,.462,20,20,1.000,14,39,53,25,8,8,16,24,120,,.584,.532,.277,.213,31.8,81.3,57.6,56.8,7.8,16.0,13.5,100.0,116.9,103.2,240,36,88,.409,13,38,.342,21,27,.778,9,30,39,19,9,4,16,22,106,,.531,.483,.432,.307,18.8,68.2,42.4,52.8,8.8,5.9,13.8,100.0,103.2,116.9
170,"Thu, Jan 24, 2019",8:00p,Golden State Warriors,126.0,Washington Wizards,118.0,20409.0,,240,50,88,.568,7,20,.350,19,21,.905,8,42,50,34,5,6,15,21,126,,.648,.608,.227,.239,22.9,82.4,58.1,68.0,4.9,11.3,13.4,100.0,122.4,114.6,240,44,95,.463,15,42,.357,15,21,.714,9,27,36,29,7,2,10,22,118,,.566,.542,.442,.221,17.6,77.1,41.9,65.9,6.8,2.9,8.8,100.0,114.6,122.4
171,"Fri, Jan 25, 2019",7:30p,New York Knicks,99.0,Brooklyn Nets,109.0,17033.0,,240,37,87,.425,8,31,.258,17,26,.654,6,27,33,17,12,11,8,31,99,,.503,.471,.356,.299,12.5,60.0,35.5,45.9,12.1,21.6,7.5,100.0,99.4,109.5,240,34,84,.405,9,33,.273,32,47,.681,18,42,60,19,5,2,19,21,109,,.521,.458,.393,.560,40.0,87.5,64.5,55.9,5.0,3.6,15.4,100.0,109.5,99.4
172,"Fri, Jan 25, 2019",8:00p,Los Angeles Clippers,106.0,Chicago Bulls,101.0,19354.0,,240,38,82,.463,8,21,.381,22,29,.759,5,45,50,27,3,4,16,14,106,,.559,.512,.256,.354,11.9,78.9,50.5,71.1,2.9,6.0,14.4,100.0,103.5,98.6,240,40,102,.392,10,35,.286,11,12,.917,12,37,49,20,11,5,8,23,101,,.471,.441,.343,.118,21.1,88.1,49.5,50.0,10.7,8.2,6.9,100.0,98.6,103.5
173,"Fri, Jan 25, 2019",7:30p,Miami Heat,100.0,Cleveland Cavaliers,94.0,19432.0,,240,37,79,.468,9,23,.391,17,25,.680,11,36,47,19,6,4,14,18,100,,.556,.525,.291,.316,25.0,80.0,52.8,51.4,6.5,7.3,13.5,100.0,108.3,101.8,240,37,85,.435,10,30,.333,10,13,.769,9,33,42,23,8,2,13,21,94,,.518,.494,.353,.153,20.0,75.0,47.2,62.2,8.7,3.6,12.5,100.0,101.8,108.3
174,"Fri, Jan 25, 2019",8:30p,Detroit Pistons,101.0,Dallas Mavericks,106.0,20327.0,,240,35,85,.412,12,38,.316,19,25,.760,13,33,46,22,6,0,12,26,101,,.526,.482,.447,.294,27.7,78.6,51.7,62.9,6.5,0.0,11.1,100.0,109.7,115.1,240,37,81,.457,14,36,.389,18,30,.600,9,34,43,24,8,6,9,25,106,,.563,.543,.444,.370,21.4,72.3,48.3,64.9,8.7,12.8,8.7,100.0,115.1,109.7
175,"Fri, Jan 25, 2019",9:00p,Phoenix Suns,95.0,Denver Nuggets,132.0,17425.0,,240,32,76,.421,7,30,.233,24,26,.923,2,33,35,20,4,7,15,25,95,,.543,.467,.395,.342,4.7,67.3,38.0,62.5,4.0,12.1,14.6,100.0,94.8,131.7,240,47,94,.500,15,36,.417,23,29,.793,16,41,57,26,9,1,12,20,132,,.618,.580,.383,.309,32.7,95.3,62.0,55.3,9.0,2.2,10.1,100.0,131.7,94.8
176,"Fri, Jan 25, 2019",8:00p,Toronto Raptors,119.0,Houston Rockets,121.0,18055.0,,240,44,91,.484,14,36,.389,17,18,.944,12,35,47,27,4,1,19,25,119,,.601,.560,.396,.198,30.0,74.5,54.0,61.4,3.9,2.2,16.1,100.0,116.3,118.2,240,41,91,.451,10,46,.217,29,33,.879,12,28,40,17,11,5,12,21,121,,.573,.505,.505,.363,25.5,70.0,46.0,41.5,10.7,9.1,10.2,100.0,118.2,116.3
177,"Fri, Jan 25, 2019",8:00p,Sacramento Kings,99.0,Memphis Grizzlies,96.0,14486.0,,240,37,91,.407,12,33,.364,13,17,.765,12,37,49,23,11,5,17,25,99,,.503,.473,.363,.187,25.5,80.4,52.7,62.2,11.2,8.3,14.7,100.0,100.4,97.4,240,34,80,.425,6,20,.300,22,27,.815,9,35,44,22,13,5,16,22,96,,.522,.463,.250,.338,19.6,74.5,47.3,64.7,13.2,8.6,14.8,100.0,97.4,100.4
178,"Fri, Jan 25, 2019",8:30p,Charlotte Hornets,99.0,Milwaukee Bucks,108.0,17803.0,,240,36,90,.400,10,39,.256,17,25,.680,12,41,53,20,4,2,17,19,99,,.490,.456,.433,.278,23.1,87.2,53.5,55.6,3.9,3.4,14.4,100.0,96.0,104.7,240,41,89,.461,6,31,.194,20,23,.870,6,40,46,17,9,6,11,18,108,,.545,.494,.348,.258,12.8,76.9,46.5,41.5,8.7,11.8,10.0,100.0,104.7,96.0
179,"Fri, Jan 25, 2019",7:00p,Washington Wizards,95.0,Orlando Magic,91.0,17216.0,,240,35,79,.443,15,27,.556,10,12,.833,5,33,38,26,9,1,12,15,95,,.564,.538,.342,.152,11.4,71.7,42.2,74.3,9.9,2.0,12.5,100.0,104.8,100.4,240,38,84,.452,7,33,.212,8,12,.667,13,39,52,24,3,4,16,10,91,,.510,.494,.393,.143,28.3,88.6,57.8,63.2,3.3,7.7,15.2,100.0,100.4,104.8
180,"Fri, Jan 25, 2019",9:00p,Minnesota Timberwolves,102.0,Utah Jazz,106.0,18306.0,,240,38,90,.422,8,26,.308,18,21,.857,12,38,50,20,5,5,14,22,102,,.514,.467,.289,.233,27.9,70.4,51.5,52.6,5.2,9.3,12.4,100.0,105.3,109.4,240,37,94,.394,13,40,.325,19,25,.760,16,31,47,25,9,8,11,19,106,,.505,.463,.426,.266,29.6,72.1,48.5,67.6,9.3,12.5,9.5,100.0,109.4,105.3
181,"Sat, Jan 26, 2019",8:30p,Golden State Warriors,115.0,Boston Celtics,111.0,18624.0,,240,37,83,.446,12,33,.364,29,34,.853,11,42,53,25,8,7,14,19,115,,.587,.518,.398,.410,24.4,73.7,52.0,67.6,8.0,11.9,12.5,100.0,114.3,110.3,240,41,99,.414,15,40,.375,14,15,.933,15,34,49,23,6,4,14,22,111,,.526,.490,.404,.152,26.3,75.6,48.0,56.1,6.0,8.0,11.7,100.0,110.3,114.3
182,"Sat, Jan 26, 2019",9:00p,Philadelphia 76ers,110.0,Denver Nuggets,126.0,19673.0,,240,38,91,.418,14,36,.389,20,27,.741,11,30,41,29,7,2,12,24,110,,.535,.495,.396,.297,21.6,73.2,44.6,76.3,6.9,2.9,10.4,100.0,107.9,123.6,240,48,94,.511,8,24,.333,22,29,.759,11,40,51,27,4,4,10,21,126,,.590,.553,.255,.309,26.8,78.4,55.4,56.3,3.9,7.3,8.6,100.0,123.6,107.9
183,"Sat, Jan 26, 2019",8:00p,Indiana Pacers,103.0,Memphis Grizzlies,106.0,14486.0,,240,32,74,.432,9,27,.333,30,36,.833,7,33,40,20,7,5,17,26,103,,.573,.493,.365,.486,20.0,80.5,52.6,62.5,7.3,9.6,15.9,100.0,107.8,111.0,240,39,80,.488,9,28,.321,19,28,.679,8,28,36,29,8,5,12,24,106,,.574,.544,.350,.350,19.5,80.0,47.4,74.4,8.4,10.6,11.5,100.0,111.0,107.8
184,"Sat, Jan 26, 2019",6:00p,San Antonio Spurs,126.0,New Orleans Pelicans,114.0,17724.0,,240,47,91,.516,11,24,.458,21,25,.840,9,42,51,30,5,3,9,19,126,,.618,.577,.264,.275,22.5,80.8,55.4,63.8,4.9,4.3,8.1,100.0,124.4,112.6,240,45,96,.469,7,27,.259,17,24,.708,10,31,41,26,6,6,8,18,114,,.535,.505,.281,.250,19.2,77.5,44.6,57.8,5.9,9.0,7.0,100.0,112.6,124.4
185,"Sat, Jan 26, 2019",10:00p,Atlanta Hawks,111.0,Portland Trail Blazers,120.0,19629.0,,240,42,92,.457,12,33,.364,15,20,.750,9,27,36,24,9,7,10,27,111,,.551,.522,.359,.217,20.0,71.1,43.4,57.1,9.1,13.5,9.0,100.0,111.8,120.8,240,41,82,.500,11,30,.367,27,30,.900,11,36,47,26,8,7,18,23,120,,.630,.567,.366,.366,28.9,80.0,56.6,63.4,8.1,11.9,15.9,100.0,120.8,111.8
186,"Sun, Jan 27, 2019",3:30p,Cleveland Cavaliers,104.0,Chicago Bulls,101.0,19675.0,,240,39,92,.424,13,34,.382,13,15,.867,12,40,52,26,5,3,8,13,104,,.527,.495,.370,.163,23.5,83.3,52.5,66.7,5.3,4.8,7.5,100.0,110.2,107.0,240,39,88,.443,9,26,.346,14,17,.824,8,39,47,22,5,8,10,17,101,,.529,.494,.295,.193,16.7,76.5,47.5,56.4,5.3,13.8,9.5,100.0,107.0,110.2
187,"Sun, Jan 27, 2019",7:00p,Toronto Raptors,123.0,Dallas Mavericks,120.0,20308.0,,240,37,83,.446,17,34,.500,32,38,.842,8,36,44,24,6,5,7,27,123,,.617,.548,.410,.458,18.2,83.7,50.6,64.9,6.0,9.6,6.6,100.0,122.4,119.4,240,43,88,.489,11,36,.306,23,34,.676,7,36,43,25,5,2,11,29,120,,.583,.551,.409,.386,16.3,81.8,49.4,58.1,5.0,4.1,9.7,100.0,119.4,122.4
188,"Sun, Jan 27, 2019",7:00p,Orlando Magic,98.0,Houston Rockets,103.0,18055.0,,240,39,97,.402,10,35,.286,10,17,.588,18,38,56,23,10,4,13,18,98,,.469,.454,.361,.175,33.3,92.7,58.9,59.0,10.3,9.1,11.1,100.0,100.9,106.1,240,38,80,.475,12,36,.333,15,21,.714,3,36,39,20,8,7,13,19,103,,.577,.550,.450,.263,7.3,66.7,41.1,52.6,8.2,11.3,12.7,100.0,106.1,100.9
189,"Sun, Jan 27, 2019",3:30p,Sacramento Kings,108.0,Los Angeles Clippers,122.0,19068.0,,240,37,93,.398,8,36,.222,26,30,.867,15,29,44,18,12,6,12,26,108,,.508,.441,.387,.323,28.3,67.4,45.8,48.6,11.9,10.2,10.2,100.0,107.1,121.0,240,42,88,.477,11,29,.379,27,29,.931,14,38,52,35,6,1,18,28,122,,.605,.540,.330,.330,32.6,71.7,54.2,83.3,6.0,1.8,15.2,100.0,121.0,107.1
190,"Sun, Jan 27, 2019",9:30p,Phoenix Suns,102.0,Los Angeles Lakers,116.0,18997.0,,240,34,85,.400,7,26,.269,27,32,.844,15,25,40,19,8,9,16,20,102,,.515,.441,.306,.376,35.7,64.1,49.4,55.9,8.4,13.6,13.9,100.0,107.2,121.9,240,47,89,.528,10,23,.435,12,18,.667,14,27,41,28,8,10,16,30,116,,.598,.584,.258,.202,35.9,64.3,50.6,59.6,8.4,16.9,14.2,100.0,121.9,107.2
191,"Sun, Jan 27, 2019",7:00p,Utah Jazz,125.0,Minnesota Timberwolves,111.0,14542.0,,240,46,86,.535,15,39,.385,18,25,.720,6,30,36,30,8,5,9,17,125,,.644,.622,.453,.291,16.7,85.7,50.7,65.2,8.2,12.2,8.5,100.0,128.9,114.5,240,37,77,.481,17,36,.472,20,23,.870,5,30,35,22,7,4,16,22,111,,.637,.591,.468,.299,14.3,83.3,49.3,59.5,7.2,8.5,15.5,100.0,114.5,128.9
192,"Sun, Jan 27, 2019",7:30p,Miami Heat,106.0,New York Knicks,97.0,18852.0,,240,39,84,.464,12,33,.364,16,18,.889,8,39,47,26,6,5,15,24,106,,.577,.536,.393,.214,20.5,84.8,55.3,66.7,6.2,8.6,14.0,100.0,109.8,100.5,240,36,84,.429,7,26,.269,18,24,.750,7,31,38,22,13,3,11,20,97,,.513,.470,.310,.286,15.2,79.5,44.7,61.1,13.5,5.9,10.4,100.0,100.5,109.8
193,"Sun, Jan 27, 2019",6:00p,Milwaukee Bucks,112.0,Oklahoma City Thunder,118.0,18203.0,,240,39,91,.429,15,37,.405,19,28,.679,9,40,49,22,6,5,14,22,112,,.542,.511,.407,.308,18.0,78.4,48.5,56.4,5.7,8.1,11.9,100.0,106.8,112.6,240,44,94,.468,16,32,.500,14,25,.560,11,41,52,29,5,10,11,21,118,,.562,.553,.340,.266,21.6,82.0,51.5,65.9,4.8,18.5,9.5,100.0,112.6,106.8
